transition_date,transition_hour,transport_type_id,road_type,line,transfer_type,number_of_passage,number_of_passenger,product_kind,transaction_type_desc,town,line_name,station_poi_desc_cd
2020-04-29,6,1,OTOYOL,HACI OSMAN METRO-Y.EMRE-UYUM SITESI,Normal,3,3,TAM,Tam Abonman,SARIYER,25Y,
2020-04-01,7,2,RAYLI,YENIKAPI - HAVALIMANI,Normal,1,1,UCRETSIZ,Tam Kontur,BAGCILAR,M1,UCYUZLU
2020-04-20,17,1,OTOYOL,K.S.S HASTANESI-B.CEKMECE DEVLET HASTANESI,Aktarma,3,3,TAM,Tam Aktarma,KUCUKCEKMECE,142B,
2020-04-28,18,2,RAYLI,HALKALI - GEBZE,Aktarma,5,5,TAM,Tam Aktarma,KADIKOY,MARMARAY,SOGUTLUCESME
2020-04-14,15,1,OTOYOL,KADIKOY-SARIGAZI-YENIDOGAN,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,19S,
2020-04-30,10,1,OTOYOL,K.S.SULEYMANEGT.ARS.HST- UCYUZLU METRO,Normal,2,1,INDIRIMLI2,Tam Kontur,BAKIRKOY,HT1,
2020-04-30,15,1,OTOYOL,KADIKOY-USKUDAR,Normal,2,2,INDIRIMLI1,Indirimli Abonman,SANCAKTEPE,12A,
2020-04-14,10,1,OTOYOL,CEBECI MAHALLESI-BOLLUCA-ENSAR MAHALLESI,Aktarma,1,1,TAM,Tam Aktarma,SARIYER,36TC,
2020-04-06,15,2,RAYLI,HALKALI - GEBZE,Normal,5,5,INDIRIMLI1,Indirimli Kontur,KARTAL,MARMARAY,CEVIZLI-2
2020-04-29,9,2,RAYLI,HALKALI - GEBZE,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,BAKIRKOY,MARMARAY,YESILKOY
2020-04-13,18,2,RAYLI,USKUDAR-CEKMEKOY,Normal,8,8,INDIRIMLI1,Indirimli Kontur,CEKMEKOY,M5,CEKMEKOY 2
2020-04-13,14,1,OTOYOL,MECIDIYEKOY - BASAKSEHIR METROKENT,Normal,8,8,TAM,Tam Kontur,KUCUKCEKMECE,146M,
2020-04-29,7,1,OTOYOL,ENSAR MAHALLESI-IMRAHOR KOYU-CEBECI MAHALLESI,Aktarma,3,3,TAM,Tam Aktarma,SARIYER,336MC,
2020-04-09,5,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,6,6,TAM,Tam Kontur,SISLI,34,MECIDIYEKOY
2020-04-29,9,1,OTOYOL,CEBECI MAHALLESI - VEZNECILER,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,36A,
2020-04-03,20,2,RAYLI,TOPKAPI-HABIBLER,Normal,2,2,UCRETSIZ,Ucretsiz,ESENLER,T4,BASTABYA
2020-04-29,16,1,OTOYOL,USKUDAR-ALTBOSTANCI,Normal,1,1,TAM,Tam Kontur,ATASEHIR,2,
2020-04-20,15,1,OTOYOL,USKUDAR-FINDIKLI MAHALLESI,Normal,5,4,TAM,Tam Abonman,BAKIRKOY,16F,
2020-04-16,6,1,OTOYOL,BOGAZKOY MH.-BAHCESEHIR-BAKIRKOY,Normal,15,15,TAM,Tam Abonman,KUCUKCEKMECE,146,
2020-04-10,14,1,OTOYOL,KADIKOY-S.SAHINBEY MAH,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,14ŞB,
2020-04-23,20,1,OTOYOL,ALTUNIZADE-SULTANBEYLI,Normal,13,13,TAM,Tam Kontur,ATASEHIR,11ÜS,
2020-04-25,8,1,OTOYOL,KADIKOY-YESILBAGLAR,Aktarma,2,2,TAM,Tam Aktarma,KARTAL,16Y,
2020-04-28,22,1,OTOYOL,TASDELEN-IMES-UMRANIYE-BEREKET SITESI,Normal,5,5,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,131T,
2020-04-20,6,1,OTOYOL,SULTANBYLI-ORMAN CAD.-UMRANIYE,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,ATASEHIR,131Ü,
2020-04-03,15,1,OTOYOL,KADIKOY-USKUDAR,Normal,7,7,UCRETSIZ,Ucretsiz,BAKIRKOY,12,
2020-04-15,16,1,OTOYOL,YESILKENT - AVCILAR METROBUS,Normal,5,5,UCRETSIZ,Ucretsiz,BAKIRKOY,400A,
2020-04-15,17,2,RAYLI,YENIKAPI - HACIOSMAN,Normal,17,17,INDIRIMLI1,Indirimli Kontur,BEYOGLU,M2,SISHANE GUNEY
2020-04-11,8,1,OTOYOL,BINEVLER - MASLAK,Normal,8,8,INDIRIMLI1,Indirimli Abonman,KAGITHANE,47L,
2020-04-02,7,1,OTOYOL,KARTAL-AYDINLI TOKI KONUTLARI,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,BAKIRKOY,133KT,
2020-04-05,22,1,OTOYOL,KADIKOY-KAYISDAGI,Normal,2,2,TAM,Tam Kontur,BAKIRKOY,319,
2020-04-28,16,1,OTOYOL,KADIKOY- ZUMRUTEVLER,Normal,2,2,TAM,Tam Kontur,KARTAL,19Z,
2020-04-14,20,1,OTOYOL,UMRANIYE DEV.HAST-CAKMAK MAH-ATASEHIR-USTBOSTANCI,Aktarma,12,12,TAM,Tam Aktarma,BAKIRKOY,10,
2020-04-17,16,3,DENİZ,KABATAS-ADALAR,Normal,2,2,UCRETSIZ,Ucretsiz,BEYOGLU,KABATAS-ADA,YENI KABATAS
2020-04-27,21,1,OTOYOL,TASOLUK-ARNAVUTKOY-YENIKAPI,Normal,4,4,TAM,Tam Kontur,SARIYER,36Y,
2020-04-03,11,1,OTOYOL,MAHMUTBEY-GUNESLI-KAZLICESME,Normal,2,2,INDIRIMLI1,Indirimli Kontur,KAGITHANE,97E,
2020-04-01,15,1,OTOYOL,YENIDOGAN - AYRILIKCESME,Normal,1,1,UCRETSIZ,Ucretsiz,PENDIK,19A,
2020-04-10,7,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,38,38,INDIRIMLI1,Indirimli Abonman,BEYOGLU,34,HALICIOGLU
2020-04-04,16,1,OTOYOL,KADIKOY-YENIDOGAN,Normal,2,2,INDIRIMLI1,Tam Kontur,BAKIRKOY,14,
2020-04-22,12,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,UCRETSIZ,Ucretsiz,KAGITHANE,34,OKMEYDANI HASTANE
2020-04-01,17,2,RAYLI,TOPKAPI-HABIBLER,Normal,3,2,INDIRIMLI1,Tam Kontur,EYUPSULTAN,T4,EDIRNEKAPI
2020-04-10,22,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,5,5,INDIRIMLI1,Indirimli Abonman,USKUDAR,34A,ACIBADEM
2020-04-29,20,1,OTOYOL,KADIKOY-RASATHANE-ANADOLU HISARI,Normal,4,4,UCRETSIZ,Ucretsiz,BAKIRKOY,14R,
2020-04-07,18,1,OTOYOL,FATIH SULTAN MEHMET - BESIKTAS,Aktarma,2,2,TAM,Tam Aktarma,SARIYER,22RE,
2020-04-22,19,1,OTOYOL,SULTANBEYLI M.SINAN-SAMANDIRA-USKUDAR,Normal,1,1,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,320A,
2020-04-10,21,1,OTOYOL,USKUDAR-RASATHANE,Aktarma,2,2,TAM,Tam Aktarma,ATASEHIR,15R,
2020-04-16,9,2,RAYLI,HALKALI - GEBZE,Aktarma,1,1,TAM,Tam Aktarma,PENDIK,MARMARAY,TERSANE-1
2020-04-07,19,2,RAYLI,YENIKAPI - HACIOSMAN,Aktarma,1,1,TAM,Tam Aktarma,SARIYER,M2,HACIOSMAN 2 KUZEY
2020-04-09,11,1,OTOYOL,BINEVLER - EMINONU,Normal,2,2,INDIRIMLI1,Tam Kontur,BAKIRKOY,47E,
2020-04-02,18,1,OTOYOL,AKPINAR KOYU-ARNAVUTKOY PERONLAR,Normal,2,2,TAM,Tam Kontur,SARIYER,48M,
2020-04-17,12,1,OTOYOL,KADIKOY-ESENEVLER,Aktarma,1,1,TAM,Tam Aktarma,SANCAKTEPE,8E,
2020-04-02,20,1,OTOYOL,YENIBOSNA METRO - EMINONU,Normal,5,5,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,82,
2020-04-14,19,1,OTOYOL,YESILPINAR - VEZNECILER,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,39Y,
2020-04-01,6,1,OTOYOL,YUNUS EMRE MAHALLESI-YENIKAPI,Normal,1,1,INDIRIMLI1,Indirimli Kontur,SARIYER,88A,
2020-04-23,17,1,OTOYOL,YUNUSEMRE MAH.-BARAJ YOLU-SISLI,Normal,2,2,TAM,Tam Kontur,FATIH,49GB,
2020-04-27,15,1,OTOYOL,AKSEMSETTIN  - SISLI,Normal,2,2,INDIRIMLI1,Tam Kontur,KAGITHANE,49A,
2020-04-20,9,1,OTOYOL,BAHCEKOY-TAKSIM,Normal,3,3,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,42T,
2020-04-20,11,2,RAYLI,YENIKAPI - HACIOSMAN,Normal,1,1,UCRETSIZ,Ucretsiz,SISLI,M2,ITU GUNEY
2020-04-25,18,1,OTOYOL,KAGITHANE-CELIKTEPE-KABATAS,Normal,2,2,TAM,Tam Abonman,SARIYER,63,
2020-04-10,20,2,RAYLI,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,FATIH,T1,SULTANAHMET
2020-04-17,6,1,OTOYOL,ATAKOY - TAKSIM,Normal,1,1,TAM,Tam Abonman,BAKIRKOY,71T,
2020-04-15,8,1,OTOYOL,VEZNECILER- YAYLA MAHALLESI,Normal,1,1,TAM,Tam Abonman,FATIH,36V,
2020-04-05,20,1,OTOYOL,GUVERCINTEPE-OLIMPIYATKOY METRO,Normal,1,1,UCRETSIZ,Ucretsiz,EYUPSULTAN,MK12,
2020-04-27,15,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,2,2,INDIRIMLI2,Indirimli Tip 2 Kontur,BAKIRKOY,34,ZEYTINBURNU
2020-04-10,19,2,RAYLI,KABATAS-BAGCILAR,Normal,4,4,UCRETSIZ,Ucretsiz,GUNGOREN,T1,GUNGOREN
2020-04-03,11,1,OTOYOL,RUMELIHISARUSTU-TAKSIM,Normal,3,3,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,559C,
2020-04-08,12,1,OTOYOL,RUMELI HISARUSTU - KABATAS,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,BAKIRKOY,43R,
2020-04-27,13,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,BEYOGLU,34,HALICIOGLU
2020-04-30,19,1,OTOYOL,YENIDOGAN-TOPKAPI KALEICI,Aktarma,9,9,TAM,Tam Aktarma,BAKIRKOY,522B,
2020-04-07,9,1,OTOYOL,YENIBOSNA (KUYUMCUKENT) - EMINONU,Normal,5,5,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,31E,
2020-04-28,6,2,RAYLI,YENIKAPI - HACIOSMAN,Normal,1,1,UCRETSIZ,Ucretsiz,SISLI,M2,ITU GUNEY
2020-04-29,16,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,11,11,INDIRIMLI2,Indirimli Tip 2 Kontur,BAKIRKOY,34,ZEYTINBURNU
2020-04-10,13,1,OTOYOL,ALEMDAR-ZIVERBEY-KADIKOY,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,SARIYER,14AK,
2020-04-29,16,2,RAYLI,HALKALI - GEBZE,Aktarma,11,11,TAM,Tam Aktarma,ZEYTINBURNU,MARMARAY,KAZLICESME
2020-04-08,22,1,OTOYOL,KADIKOY-YENIDOGAN,Normal,3,3,INDIRIMLI1,Tam Kontur,BAKIRKOY,19E,
2020-04-14,12,1,OTOYOL,K.S.S EGT.ARS.HST.-MECIDIYEKOY,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,SARIYER,141M,
2020-04-14,10,1,OTOYOL,KADIKOY-S.SAHINBEY MAH,Aktarma,8,8,TAM,Tam Aktarma,BAKIRKOY,14ŞB,
2020-04-08,10,1,OTOYOL,USKUDAR-USKUDAR DEVLET HASTANESI,Normal,1,1,UCRETSIZ,Ucretsiz,SANCAKTEPE,12C,
2020-04-29,6,1,OTOYOL,ATESTUGLA - BEYAZIT,Normal,1,1,PERSONEL,Tam Kontur,BAKIRKOY,92B,
2020-04-29,9,1,OTOYOL,AKSEMSETTIN MAH. - EMINONU,Aktarma,2,2,INDIRIMLI1,Indirimli Aktarma,BAKIRKOY,99,
2020-04-04,9,1,OTOYOL,KADIKOY-SIFA MAHALLESI,Normal,6,6,INDIRIMLI1,Indirimli Kontur,BAKIRKOY,130Ş,
2020-04-10,11,1,OTOYOL,CEBECI MAHALLESI-BOGAZKOY-ENSAR MAHALLESI,Aktarma,1,1,TAM,Tam Aktarma,SARIYER,36B,
2020-04-03,15,1,OTOYOL, EMINONU-OKMEYDANI,Normal,15,13,TAM,Tam Kontur,BAKIRKOY,54E,
2020-04-03,8,1,OTOYOL,YESILPINAR-EMINONU,Normal,1,1,INDIRIMLI1,Tam Kontur,KAGITHANE,47,
2020-04-06,19,3,DENİZ,IC HATLAR,Normal,1,1,TAM,Tam Kontur,BEYOGLU,DT-İST,YENI KABATAS
2020-04-13,21,1,OTOYOL,MARMARA EGITIM KOY.- KUCUKYALI METRO,Aktarma,1,1,TAM,Tam Aktarma,KARTAL,KM45,
2020-04-28,20,1,OTOYOL,KAYABASI KIPTAS-MECIDIYEKOY,Normal,1,1,TAM,Tam Kontur,FATIH,79KM,
2020-04-14,16,1,OTOYOL,CUMH.MAH-KUCUK CAMLICA - USKUDAR,Normal,3,3,TAM,Tam Kontur,SANCAKTEPE,6,
2020-04-10,21,1,OTOYOL,GUNESTEPE-TAKSIM,Normal,8,8,TAM,Tam Kontur,BAKIRKOY,92T,
2020-04-16,18,1,OTOYOL,CAMLIK-AYRILIKCESME,Normal,1,1,INDIRIMLI1,Tam Kontur,PENDIK,MR9,
2020-04-06,14,2,RAYLI,USKUDAR-CEKMEKOY,Normal,1,1,UCRETSIZ,Ucretsiz,USKUDAR,M5,KISIKLI
2020-04-15,11,1,OTOYOL,BAHCEKOY-HACIOSMAN METRO,Normal,1,1,UCRETSIZ,Ucretsiz,BAKIRKOY,42HM,
2020-04-27,14,1,OTOYOL,IHLAS MARMARA EVLERI-ZEYTINBURNU METRO,Aktarma,2,2,TAM,Tam Aktarma,KUCUKCEKMECE,145,
2020-04-16,19,1,OTOYOL,USKUDAR-SENEVLER,Aktarma,1,1,TAM,Tam Aktarma,ATASEHIR,15ŞN,
2020-04-16,13,1,OTOYOL,CUMHURIYETKOY / HUSEYINLI - CEKMEKOY,Normal,1,1,TAM,Tam Kontur,ATASEHIR,9H,
2020-04-21,22,1,OTOYOL,AYAZAGAKOYU-DAVUTPASA-YTU KAMPUSU,Normal,7,7,TAM,Tam Kontur,BAKIRKOY,41AT,
2020-04-27,19,1,OTOYOL,YASIOREN-ARNAVUTKOY,Normal,3,3,TAM,Tam Kontur,SARIYER,36YS,
2020-04-15,7,1,OTOYOL,BEYLIKDUZU - BAKIRKOY,Normal,5,5,TAM,Tam Abonman,KUCUKCEKMECE,76,
2020-04-28,6,1,OTOYOL,YESILPINAR - YENIKAPI,Normal,22,21,TAM,Tam Kontur,KAGITHANE,39D,
2020-04-27,17,1,OTOYOL,HACIOSMAN METRO-KOCTAS,Normal,2,2,TAM,Tam Kontur,SARIYER,HM1,
2020-04-17,8,2,RAYLI,TOPKAPI-HABIBLER,Aktarma,2,2,INDIRIMLI1,Indirimli Aktarma,BAYRAMPASA,T4,TASKOPRU
2020-04-29,19,1,OTOYOL,SILIVRI-YENIBOSNA,Normal,1,1,PERSONEL,Tam Kontur,BAKIRKOY,303,
2020-04-14,8,2,RAYLI,KABATAS-BAGCILAR,Aktarma,3,3,INDIRIMLI2,Indirimli Tip 2 Aktarma,ZEYTINBURNU,T1,ATATURK OGRENCI YURDU
2020-04-28,8,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,36,36,INDIRIMLI1,Indirimli Abonman,ESENYURT,34,SAADETDERE MAHALLESI
2020-04-03,22,2,RAYLI,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Kontur,FATIH,T1,FINDIKZADE
2020-04-30,13,2,RAYLI,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Indirimli Kontur,UMRANIYE,M5,NECIP FAZIL
2020-04-28,11,1,OTOYOL,UMRANIYE-USTBOSTANCI,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,BAKIRKOY,19D,
2020-04-16,22,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,27,27,INDIRIMLI1,Indirimli Abonman,BESIKTAS,34,ZINCIRLIKUYU 2
2020-04-29,16,1,OTOYOL,SULTANBEYLI-METRO -CEVIZLI,Normal,1,1,UCRETSIZ,Ucretsiz,PENDIK,KM70,
2020-04-16,18,1,OTOYOL,GUVERCINTEPE-OLIMPIYATKOY METRO,Normal,17,17,TAM,Tam Kontur,FATIH,MK12,
2020-04-06,11,2,RAYLI,KADIKOY-KARTAL,Normal,1,1,UCRETSIZ,Ucretsiz,ATASEHIR,M4,KOZYATAGI
2020-04-27,16,1,OTOYOL,VEYSEL KARANI-SAMANDIRA-KADIKOY,Normal,3,3,TAM,Tam Abonman,PENDIK,18V,
2020-04-22,18,1,OTOYOL,ATESTUGLA DEMIRKAPI MH.- BEYAZIT,Normal,6,6,UCRETSIZ,Ucretsiz,BAKIRKOY,97G,
2020-04-17,8,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,11,11,TAM,Tam Abonman,ESENYURT,34,SAADETDERE MAHALLESI
2020-04-03,17,3,DENİZ,BEYKOZ-YENIKOY,Normal,1,1,INDIRIMLI1,Indirimli Abonman,BEYKOZ,BEYKOZ-YKY,BEYKOZ
2020-04-17,7,1,OTOYOL,KADIKOY-GUZELTEPE,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,ATASEHIR,15ÇK,
2020-04-20,14,1,OTOYOL,KOCAMUSTAFAPASA - BALAT,Normal,4,4,INDIRIMLI2,Indirimli Tip 2 Kontur,BAKIRKOY,35D,
2020-04-28,21,2,RAYLI,KABATAS-BAGCILAR,Normal,1,1,TAM,Tam Abonman,FATIH,T1,LALELI
2020-04-20,13,1,OTOYOL,CIRCIR METRO/YILDIZTABYA - MECIDIYEKOY,Normal,1,1,TAM,Tam Abonman,SARIYER,37M,
2020-04-28,11,1,OTOYOL,YENIDOGAN-TOPKAPI KALEICI,Aktarma,1,1,INDIRIMLI1,Indirimli Aktarma,BAKIRKOY,522B,
2020-04-05,23,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,UCRETSIZ,Ucretsiz,ESENYURT,34,HARAMIDERE SANAYI SITESI
2020-04-20,17,2,RAYLI,KADIKOY-KARTAL,Normal,4,4,INDIRIMLI1,Indirimli Kontur,KARTAL,M4,KARTAL (BATI)
2020-04-10,9,1,OTOYOL,ORTACESME-UMRANIYE,Normal,63,60,TAM,Tam Kontur,BAKIRKOY,11H,
2020-04-03,10,1,OTOYOL,KAGITHANE GARAJI-YENIBOSNA METRO,Normal,2,2,TAM,Tam Abonman,KAGITHANE,55Y,
2020-04-20,8,1,OTOYOL,KADIKOY-SULTANBEYLI,Normal,5,5,TAM,Tam Kontur,BAKIRKOY,16K,
2020-04-02,13,1,OTOYOL,UMR.DEVLET HST.-C.BASI-KAVACIK,Normal,6,5,TAM,Tam Kontur,SARIYER,11ÇB,
2020-04-14,13,2,RAYLI,KABATAS-BAGCILAR,Normal,47,43,TAM,Tam Kontur,FATIH,T1,FINDIKZADE
2020-04-03,7,1,OTOYOL,ATESTUGLA - BEYAZIT,Normal,1,1,PERSONEL,Tam Kontur,BAKIRKOY,92B,
2020-04-05,19,2,RAYLI,TOPKAPI-HABIBLER,Normal,8,8,TAM,Tam Kontur,EYUPSULTAN,T4,EDIRNEKAPI
2020-04-20,16,2,RAYLI,YENIKAPI - HACIOSMAN,Normal,1,1,INDIRIMLI1,Indirimli Kontur,FATIH,M2,YENIKAPI GUNEY
2020-04-28,9,1,OTOYOL,KADIKOY-KAZIM KARABEKIR MAH.,Aktarma,1,1,TAM,Tam Aktarma,ATASEHIR,20K,
2020-04-24,9,1,OTOYOL,KULAKSIZ - TAKSIM,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KAGITHANE,54K,
2020-04-08,21,1,OTOYOL,USKUDAR-KIRAZLITEPE-FERAH MAH.,Normal,3,3,TAM,Tam Abonman,ATASEHIR,15C,
2020-04-13,19,1,OTOYOL,KADIKOY-SARIGAZI-YENIDOGAN,Normal,98,92,TAM,Tam Kontur,BAKIRKOY,19S,
2020-04-22,10,2,RAYLI,TOPKAPI-HABIBLER,Aktarma,1,1,INDIRIMLI2,Indirimli Tip 2 Aktarma,SULTANGAZI,T4,MESCIDI SELAM
2020-04-27,7,1,OTOYOL,CEVIZLIBAG - SOGUTLUCESME ,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,USKUDAR,34A,ACIBADEM
2020-04-03,19,3,DENİZ,IC HATLAR,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Abonman,BESIKTAS,DT-İST,BESIKTAS
2020-04-05,11,1,OTOYOL,VEZNECILER - SISLI,Normal,4,4,INDIRIMLI1,Indirimli Abonman,BAKIRKOY,77A,
2020-04-27,12,3,DENİZ,EMINONU-KADIKOY,Normal,2,2,INDIRIMLI1,Indirimli Abonman,FATIH,EMINONU-KDK,EMINONU
2020-04-07,10,1,OTOYOL,SULTANBEYLI(GOLET)- KADIKOY,Aktarma,3,3,INDIRIMLI1,Indirimli Aktarma,PENDIK,18K,
2020-04-09,17,3,DENİZ,IC HATLAR,Normal,1,1,INDIRIMLI2,Indirimli Tip 2 Kontur,USKUDAR,DT-İST,USKUDAR
2020-04-02,16,2,RAYLI,USKUDAR-CEKMEKOY,Aktarma,2,2,INDIRIMLI1,Tam Aktarma,USKUDAR,M5,BAGLARBASI
2020-04-27,9,2,RAYLI,KABATAS-BAGCILAR,Normal,3,3,TAM,Tam Abonman,GUNGOREN,T1,GUNGOREN
2020-04-13,11,1,OTOYOL,SULTANBEYLI-UZUNCAYIR METROBUS-HAREM,Normal,1,1,INDIRIMLI1,Indirimli Kontur,PENDIK,18,
2020-04-15,6,2,RAYLI,KABATAS-BAGCILAR,Normal,2,2,UCRETSIZ,Ucretsiz,ZEYTINBURNU,T1,MERKEZEFENDI
2020-04-28,17,1,OTOYOL,K.S.S HASTANESI-B.CEKMECE DEVLET HASTANESI,Normal,12,12,UCRETSIZ,Ucretsiz,KUCUKCEKMECE,142B,
2020-04-25,7,1,OTOYOL,UMRANIYE-USTBOSTANCI,Normal,3,3,TAM,Tam Abonman,ATASEHIR,19D,
2020-04-02,10,2,RAYLI,YENIKAPI - HAVALIMANI,Aktarma,1,1,INDIRIMLI1,Tam Aktarma,EYUPSULTAN,M1,BAYRAMPASA
2020-04-29,12,2,RAYLI,HALKALI - GEBZE,Normal,1,1,INDIRIMLI1,Indirimli Abonman,KADIKOY,MARMARAY,FENERYOLU
2020-04-10,17,1,OTOYOL,KUCUKKOY - EMINONU,Normal,7,7,TAM,Tam Abonman,BAKIRKOY,38E,
2020-04-02,8,1,OTOYOL,ISTINYE DEREICI - SISLI,Normal,5,5,TAM,Tam Kontur,BAKIRKOY,29Ş,
2020-04-02,11,2,RAYLI,USKUDAR-CEKMEKOY,Normal,1,1,INDIRIMLI1,Tam Kontur,USKUDAR,M5,USKUDAR 1
2020-04-20,18,1,OTOYOL,KARTAL-AYDINLI TOKI KONUTLARI,Aktarma,23,23,TAM,Tam Aktarma,BAKIRKOY,133KT,
2020-04-09,15,1,OTOYOL,BAHCESEHIRI / ESENKENT - TAKSIM,Normal,174,125,TAM,Tam Kontur,BAKIRKOY,76D,
2020-04-09,7,2,RAYLI,KADIKOY-KARTAL,Normal,2,2,UCRETSIZ,Ucretsiz,KARTAL,M4,KARTAL (BATI)
2020-04-30,18,1,OTOYOL,SANCAKTEPE VEYSEL KARANI-DOGANCILAR USKUDAR,Normal,1,1,TAM,Tam Abonman,ATASEHIR,11V,
2020-04-21,7,1,OTOYOL,OSMANIYE - EMINONU,Normal,1,1,INDIRIMLI1,Indirimli Kontur,FATIH,94,
2020-04-20,21,1,OTOYOL,YENIKOY-KARABURUN-MESCIDI SELAM,Normal,1,1,TAM,Tam Abonman,SARIYER,336K,
2020-04-30,11,2,RAYLI,TOPKAPI-HABIBLER,Aktarma,6,6,TAM,Tam Aktarma,GAZIOSMANPASA,T4,SAGMALCILAR
2020-04-06,16,2,RAYLI,HALKALI - GEBZE,Normal,3,2,TAM,Tam Kontur,BAKIRKOY,MARMARAY,YENIMAHALLE
2020-04-24,6,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,1,1,TAM,Tam Kontur,BEYLIKDUZU,34,HARAMIDERE
2020-04-13,15,1,OTOYOL,KAZIM KARABEKIR - EMINONU,Normal,2,2,UCRETSIZ,Ucretsiz,KAGITHANE,47K,
2020-04-20,17,1,OTOYOL, EMINONU-OKMEYDANI,Normal,7,7,TAM,Tam Abonman,BAKIRKOY,54E,
2020-04-08,19,1,OTOYOL,ALEMDAR-HALICIOGLU,Normal,95,86,TAM,Tam Kontur,BAKIRKOY,522,
2020-04-30,8,1,OTOYOL,CUMHURIYETKOY / HUSEYINLI - CEKMEKOY,Normal,9,9,TAM,Tam Kontur,ATASEHIR,9H,
2020-04-16,21,1,OTOYOL,KADIKOY-U.MUMCU MAH.,Normal,2,2,TAM,Tam Kontur,PENDIK,21U,
2020-04-20,9,2,RAYLI,KADIKOY-KARTAL,Normal,2,2,TAM,Tam Abonman,MALTEPE,M4,MALTEPE
2020-04-29,20,2,RAYLI,KADIKOY-KARTAL,Normal,5,5,INDIRIMLI1,Indirimli Kontur,KADIKOY,M4,KADIKOY (DOGU)
2020-04-06,14,1,OTOYOL,BATI ATASEHIR / KUCUKBAKKALKOY - KADIKOY,Normal,1,1,PERSONEL,Tam Kontur,ATASEHIR,21B,
2020-04-03,18,2,RAYLI,TOPKAPI-HABIBLER,Aktarma,22,22,INDIRIMLI1,Indirimli Aktarma,EYUPSULTAN,T4,SEHITLIK
2020-04-27,15,3,DENİZ,IC HATLAR,Aktarma,2,2,INDIRIMLI1,Indirimli Aktarma,BEYOGLU,DT-İST,YENI KABATAS
2020-04-22,19,2,RAYLI,HALKALI - GEBZE,Normal,2,2,INDIRIMLI1,Indirimli Kontur,KADIKOY,MARMARAY,FENERYOLU
2020-04-01,22,1,OTOYOL,S.GOKCEN H.LIMANI-YENISEHIR-KOZYATAGI,Normal,9,9,TAM,Tam Kontur,PENDIK,16S,
2020-04-10,18,1,OTOYOL,CAMLIK HAM.- PENDIK METRO / PENDIK YHT,Aktarma,1,1,INDIRIMLI2,Indirimli Tip 2 Aktarma,KARTAL,KM26,
2020-04-13,9,1,OTOYOL,AVCILAR-ZINCIRLIKUYU,Normal,7,7,UCRETSIZ,Ucretsiz,KUCUKCEKMECE,34,SEFAKOY
2020-04-30,19,2,RAYLI,HALKALI - GEBZE,Normal,1,1,UCRETSIZ,Ucretsiz,KARTAL,MARMARAY,KARTAL
2020-04-13,19,2,RAYLI,USKUDAR-CEKMEKOY,Normal,49,47,TAM,Tam Kontur,UMRANIYE,M5,CARSI
2020-04-15,12,1,OTOYOL,HALKALI EGT.ARS.HAST - BAKIRKOY,Normal,2,2,TAM,Tam Kontur,BAKIRKOY,98AB,
2020-04-13,8,1,OTOYOL,BEYKOZ-MECIDIYEKOY,Normal,2,2,UCRETSIZ,Ucretsiz,BAKIRKOY,121A,
